valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,cluster_label
0.7959999999999999,1950,0.988,['Roza Eskenazi'],0.475,201173,0.445,0,03gigYJXI6fkNd5hVEbUat,0.0191,6,0.366,-11.115,1,To Marikaki,0,1950-01-01,0.042,80.64399999999998,0
0.0822,1995,0.958,['Enya'],0.182,222093,0.0797,0,6OY6Cm8USlCFnInx1Tkt7s,0.815,7,0.116,-23.909,0,Athair Ar Neamh,47,1995-11-20,0.0371,81.583,17
0.303,1974,0.34,"['Paul Simon', 'The Jessy Dixon Singers', 'Urubamba']",0.419,367627,0.597,0,7lSbDvIQd7rOVt2ICe0qHU,0.0868,7,0.703,-9.789,0,The Boxer (with The Jessy Dixon Singers & Urubamba) - Live 1973,31,1974-03-01,0.0495,92.841,9
0.928,1973,0.8370000000000001,"['Irwin Kostal', 'Henry Gibson', 'Agnes Moorehead']",0.616,135987,0.392,0,1aeIGRxOrdqB5nsFjYeSDn,0.0,5,0.391,-14.425,1,I Can Talk,20,1973-02-02,0.552,134.687,0
0.643,1942,0.954,"['Giuseppe Verdi', 'Gino Marinuzzi', 'Liana Avogadro', 'Maria Caniglia', ""Orchestra Sinfonica dell'EIAR di Torino""]",0.562,22933,0.389,0,0Tp28OsoDecd24b3SdyXYL,0.0811,10,0.585,-10.838,1,"Verdi : La forza del destino : Act 1 ""M'aiuti, signorina"" [Curra, Leonora]",0,1942,0.447,104.546,0
0.238,1949,0.75,"['Cole Porter', 'Lisa Kirk', 'Harold Lang', 'Pembroke Davenport', 'Original Broadway Cast Orchestra']",0.213,188800,0.0767,0,4MyNr5hGVxAKsDvCaVRWce,0.0,10,0.124,-18.487,1,"Kiss Me, Kate: Why Can't You Behave?",7,1949,0.0391,178.88299999999995,14
0.88,1930,0.994,['Serafim Gerotheodorou'],0.481,187605,0.298,0,1VVmICG7w61Za7FCTRlkc3,0.945,7,0.0903,-14.16,1,Omorfi Pou Ne I Livadia,0,1930-01-01,0.0535,118.082,8
0.141,1984,0.6920000000000001,['Carpenters'],0.301,171867,0.395,0,0yot52pslyiLUbesRtIAC7,0.0,2,0.142,-10.717,1,What Are You Doing New Year's Eve,32,1984-01-15,0.0426,116.917,3
0.155,1959,0.972,['Martin Denny'],0.324,166360,0.0771,0,52qcfAibhSrvgEO3RNrh7U,0.102,2,0.109,-19.957,1,Beyond The Sea (La Mer),19,1959-01-01,0.0297,78.12899999999998,14
0.214,2013,0.0716,['Hillsong Worship'],0.373,314547,0.53,0,7tURQQhMTcJXIVe1dvji7v,0.0,5,0.155,-6.445,1,Man Of Sorrows - Live,47,2013-07-02,0.028,143.90200000000004,12
0.898,1944,0.986,"['Naseem Bano', 'Ashok Kumar']",0.583,198680,0.403,0,4iiJjEINi7OLJz6Szc1Ryh,0.89,1,0.181,-11.557,1,Mujhe Madhur Lagta Hai,0,1944-01-01,0.112,134.283,8
0.2,1965,0.963,['Nina Simone'],0.292,174533,0.0796,0,5XtuevUmWFDObYErqWN3lu,0.00028,0,0.149,-20.885,1,End Of The Line,28,1965-10-01,0.0362,83.755,14
0.8759999999999999,1934,0.988,['Olga Svendsen'],0.503,185838,0.246,0,4LXJYLOAIGbxXx7qkz7Nzb,0.0,10,0.199,-12.859000000000002,1,Nyboders pris,0,1934,0.0479,102.053,0
0.16,1986,0.0421,['Kraftwerk'],0.805,179080,0.8959999999999999,0,4wkbx63HuE9MRq4qakjMwl,0.81,1,0.0591,-8.892999999999997,1,Boing Boom Tschak - 2009 Remaster,25,1986,0.0605,108.136,15
0.47,1979,0.0315,['Judas Priest'],0.309,257800,0.8759999999999999,0,1LbYZlpxU27igbMVllzv7l,8.33e-06,9,0.215,-5.664,1,Delivering the Goods,33,1979,0.106,157.966,12
0.46,2009,0.941,['fun.'],0.612,251267,0.297,0,1Y5wYXgX9dHwSKZdQNHEhV,1.45e-06,10,0.109,-7.5710000000000015,1,The Gambler,49,2009,0.0308,99.937,16
0.708,1981,0.127,['Phil Collins'],0.601,282667,0.828,0,5KkGoaNvtdOiGyOvPgZT1g,1.6e-06,0,0.713,-5.375,1,Misunderstanding - Live,31,1981-01-01,0.0434,121.184,9
0.962,1931,0.995,"['Francisco Canaro', 'Charlo']",0.807,201507,0.326,0,0jMRVrZVVejW9K8J0Dui3S,0.0236,9,0.147,-10.052,1,Las Flores de Tu Balcón - Remasterizado,0,1931-12-11,0.068,118.583,0
0.199,2016,0.00189,"['Big Gigantic', 'Logic', 'ROZES']",0.628,228169,0.877,0,2M71Inc9camxaIGtmQ6I87,0.0,10,0.228,-3.016,0,"All of Me (feat. Logic, ROZES)",57,2016-08-26,0.041,142.034,13
0.225,1992,0.965,"['Lennie Niehaus', 'Clint Eastwood']",0.334,341867,0.0195,0,42KZ8Ico4auwb8jSijJtI1,0.899,5,0.0821,-24.976,1,Claudia's Theme - Version Eight,39,1992-01-01,0.0385,81.003,17
0.629,1949,0.957,"['George Gershwin', 'Eddie Chappell', 'Lehman Engel']",0.448,210560,0.333,0,3vt6iHAHE7Z5vTRQehSjdA,1.36e-06,1,0.199,-13.742,1,Girl Crazy: Treat Me Rough,0,1949,0.0407,110.256,3
0.0391,2016,0.983,['August Wilhelmsson'],0.13,151512,0.0454,0,5kHMqwwwlHCdt24t2e7pEq,0.971,0,0.0938,-26.834,1,Somewhere In Between,60,2016-06-07,0.0365,67.667,17
0.514,1987,0.8340000000000001,['Linda Ronstadt'],0.391,185813,0.18,0,3JLZW012Ce9vpvBMPi9j0K,0.0,6,0.119,-12.861,1,Rogaciano El Huapanguero (Rogiciano),35,1987-11-03,0.0443,153.863,11
0.649,1988,0.873,"['Alka Yagnik', 'Udit Narayan']",0.526,266720,0.278,0,7pgrtaEuvl8zpBC80CDKYS,0.000762,7,0.111,-14.456,1,Gazab Ka Hai Din,48,1988-01-04,0.0392,150.16,11
0.794,1927,0.988,"['Francisco Canaro', 'Agustín Irusta']",0.7040000000000001,168667,0.326,0,0m2zzAhHz4DZHXYh6m0h0e,0.055,7,0.112,-15.719,0,Pebeta Canyengue - Remasterizado,0,1927-09-11,0.0662,114.426,18
0.879,1987,0.275,['George Strait'],0.782,187067,0.449,0,3aX2YaXro5MOMKxXGfFT4m,0.00633,0,0.171,-13.939,1,Am I Blue,25,1987-01-01,0.0295,94.631,10
0.935,1979,0.147,['Molly Hatchet'],0.659,192600,0.738,0,3Tc4LnMTiD4kp6dM4T57Fm,0.0004969999999999,2,0.0199,-6.97,1,Gunsmoke,24,1979,0.0276,129.07399999999998,10
0.878,1974,0.4920000000000001,['Lou Reed'],0.5479999999999999,248147,0.802,0,5eLwwPNN9g5yLrIdyj2ewP,1.3800000000000008e-05,9,0.148,-5.528,0,Sally Can't Dance,32,1974-08-01,0.132,142.089,5
0.5870000000000001,1954,0.988,"['Fernando Sor', 'Andrés Segovia']",0.6409999999999999,193813,0.108,0,6bzal5r4TVJrJ8Hglq6cCh,0.866,0,0.218,-23.388,1,"Guitar Sonata No. 1 in C Major, Op. 22, ""Grande Sonate"": III. Minuetto",3,1954,0.0425,81.11399999999998,8
0.606,1928,0.621,['H.P. Lovecraft'],0.659,128300,0.185,0,39mZ9s4NO37DNYoUH1UCVC,0.0,0,0.199,-13.305,1,Capítulo 3.5 - la Casa Maldita,0,1928,0.933,152.127,7
0.281,2009,0.221,['ItaloBrothers'],0.622,196998,0.821,0,4VTRlB4KVaNfm7ZbMOKLNT,0.00534,11,0.111,-7.626,0,Stamp on the Ground - Radio Edit,59,2009-09-25,0.0602,149.998,13
0.878,1959,0.655,['The Brothers Four'],0.626,126733,0.517,0,0C6iDpLfsZiHkmjaKsbyCA,0.0,4,0.311,-16.249000000000002,1,Eddystone Light,20,1959-12-21,0.031,101.844,0
0.7879999999999999,2006,0.0307,['Delta 5'],0.871,193373,0.61,0,2CMQoSgyQLXshYuWLdtlRh,0.000203,7,0.0674,-7.565,1,Mind Your Own Business,48,2006,0.239,134.507,10
0.611,1929,0.963,"['Cornélio Pires', 'Pedro Massa']",0.6809999999999999,167853,0.202,0,5ncEgXw2NYXvprhXi9YctV,0.0,0,0.385,-14.736,1,Cavando Votos - Anedota,0,1929-08-07,0.802,144.779,7
0.487,1926,0.00746,['Future Rapper'],0.797,81000,0.516,0,0YFDGOIR9ubDqWCvsUQKY0,0.229,11,0.0972,-12.679,0,HF V CMV.Iii,7,1926-10-03,0.252,151.114,18
0.884,2020,0.226,"['Lil Yachty', 'DaBaby', 'Drake']",0.83,205636,0.625,1,0LEFmgIj8ABU7CelzGh5Bs,0.0,5,0.302,-3.678,1,Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),69,2020-05-29,0.0573,138.046,19
0.139,2011,0.988,['Ólafur Arnalds'],0.4370000000000001,187848,0.0463,0,0YPagAr3GhXlRX06E4nUcw,0.917,0,0.0845,-25.928,1,Tomorrow's Song,53,2011-12-05,0.0369,140.47799999999998,17
0.887,1935,0.988,['Lead Belly'],0.59,187794,0.225,0,2yK8v3PSruiEujWo5wkNu5,0.214,3,0.21,-12.545,1,My Friend Blind Lemon,1,1935,0.0541,160.75,0
0.334,2020,0.038,"['The Kid LAROI', 'Lil Mosey']",0.389,183567,0.768,1,0OtK6gE4DipBy7u3rUWBvJ,0.0,1,0.119,-4.765,1,WRONG (feat. Lil Mosey),70,2020-11-06,0.256,90.146,4
0.216,1988,0.995,['Bette Midler'],0.474,119267,0.0262,0,3b5CinkYT70h2RU93o9iXD,0.915,7,0.172,-28.605,1,The Friendship Theme,35,1988,0.0494,142.858,17
0.3720000000000001,2001,0.00357,['System Of A Down'],0.376,176200,0.787,0,6gCVA6ja6g0foIsWv0RuSZ,0.0,5,0.552,-4.731,0,ATWA,67,2001-09-04,0.0395,87.105,13
0.353,2013,0.0271,['Kid Ink'],0.565,206667,0.6829999999999999,1,20j9HwjFfdgYc5JBovDxLR,7.69e-05,0,0.114,-5.77,1,Money and the Power,55,2013-05-28,0.0889,174.07299999999995,4
0.348,2014,0.405,['The Ghost of Paul Revere'],0.563,170653,0.4320000000000001,0,5ssxYFSLJF3g74Td4nJh1U,0.0,7,0.0581,-7.0,1,This Is the End,46,2014-01-14,0.0294,81.62899999999998,16
0.175,2007,0.901,['Emilie-Claire Barlow'],0.368,286423,0.197,0,2RcwqefTH11THzlwJHoS6D,2.22e-06,5,0.128,-12.884,0,Les yeux ouverts (dream a little dream of me),53,2007-06-19,0.0346,81.97,14
0.242,1948,0.92,"['Shamshed Begum', 'Mukesh']",0.307,192787,0.4320000000000001,0,0nOOZoBeSdvHH0PRzVF3T9,0.317,0,0.185,-9.674,1,Dharti Ko Akash Pukare - Duet,0,1948-12-01,0.0536,139.447,3
0.605,1960,0.595,['Jim and Jesse and the Virginia Boys'],0.57,162467,0.265,0,1NX3FT5Ba82aLZYog5jdQn,0.0,9,0.119,-10.132,1,Kneel At The Cross,15,1960,0.0266,86.175,0
0.107,1986,3.929999999999999e-05,['Yngwie Malmsteen'],0.454,247840,0.871,0,1eDircYpdZaYyqgrzzkqDY,0.8340000000000001,1,0.348,-12.274,1,Liar,32,1986-01-01,0.112,118.162,15
0.168,1960,0.86,['Mahalia Jackson'],0.249,200667,0.378,0,6v5bh4LPDvbOrFsPljZJPe,0.0,3,0.208,-10.935,1,In The Garden,16,1960,0.0313,88.323,3
0.769,1971,0.445,['Carole King'],0.6559999999999999,221880,0.552,0,0PrW6YZOBGeukTkvJsSIV3,0.000269,7,0.0822,-8.881,1,Smackwater Jack,46,1971,0.0315,125.795,10
0.458,1942,0.93,['Claudio Villa'],0.449,200359,0.249,0,0uBFFhxU5mwDzFpVlLR7LM,0.00128,5,0.0948,-10.734000000000002,1,Fili d'oro,0,1942-11-13,0.0601,65.25,3
0.369,1969,0.677,['The Moody Blues'],0.445,88360,0.385,0,0SmFqm1LxAI9vS9dWqUHoa,0.759,9,0.119,-12.938,0,Have You Heard - Pt. 1,22,1969-04-25,0.0303,77.202,8
0.0392,1950,0.97,"['Wolfgang Amadeus Mozart', 'Renata Tebaldi', ""Orchestra dell'Accademia Nazionale di Santa Cecilia"", 'Alberto Erede']",0.162,225840,0.1369999999999999,0,09Xx7XUhhXtJEYMRblf98W,0.000712,3,0.111,-17.531,1,"Le nozze di Figaro, K.492 / Act 2: ""Porgi amor""",1,1950,0.0457,171.421,14
0.0363,1998,0.7709999999999999,['The City of Prague Philharmonic Orchestra'],0.0692,426480,0.103,0,0TsYD7rQ1HggcR935DW1Xw,0.726,7,0.0876,-18.64,1,"End Titles (From ""Braveheart"")",33,1998-08-18,0.0409,63.499,17
0.416,2005,6.39e-06,['Children Of Bodom'],0.461,234880,0.961,0,2T2vudIHfVMA5ychWTU3KA,0.14,8,0.308,-3.011,1,Are You Dead Yet,59,2005-01-01,0.0479,96.009,12
0.0398,1955,0.7490000000000001,['Jackie Gleason'],0.0657,199227,0.489,0,4v57T2zKLx7iNpBPx6qBjH,0.83,7,0.148,-9.425,0,Deep Purple,1,1955-06-06,0.043,62.735,17
0.833,2019,0.124,['Aaliyah'],0.848,265667,0.6629999999999999,0,0ZTJrZ1axCUmP1fiFzyabF,0.0293,9,0.0737,-7.077999999999999,0,Are You That Somebody,64,2019-07-25,0.159,137.953,13
0.551,1959,0.652,['Connie Francis'],0.3670000000000001,319493,0.227,0,54MzUs9udpjIarxAD0YhJM,0.0,7,0.26,-12.079,1,The Twelve Days Of Christmas,18,1959-11-01,0.0291,101.747,3
0.616,1989,1.52e-05,['All'],0.382,197707,0.617,0,7p6ukraUnzc3xlVEAWiy9d,6e-06,9,0.384,-12.358,1,She's My Ex,36,1989,0.0491,164.963,11
0.56,1960,0.94,['Bill Evans Trio'],0.63,354307,0.365,0,6FC8deipicOMOKMWuh9dte,0.758,7,0.0846,-11.035,0,Autumn Leaves - Album Version - (Take 1),12,1960,0.0374,103.908,8
0.6459999999999999,1962,0.8320000000000001,"['Bing Crosby', 'Bob Hope', 'Vic Schoen & His Orchestra']",0.5710000000000001,157360,0.395,0,0QoNDukRci5uKemuGjywEt,0.0,5,0.13,-11.113,0,Road To Morocco - Single Version,19,1962-01-01,0.112,195.271,18
0.789,1967,0.2,['The Doors'],0.421,145867,0.7509999999999999,0,6ToM0uwxtPKo9CMpbPGYvM,0.0,9,0.17,-9.584,1,Break on Through (To the Other Side),72,1967-01-04,0.0472,89.839,16
0.912,1968,0.00389,['Muddy Waters'],0.504,276867,0.8740000000000001,0,68q3zjX008KLFVxiu56KuQ,0.0076799999999999,7,0.104,-5.687,1,Herbert Harper's Free Press News - Electric Mud Album Version,21,1968,0.0388,88.85,10
0.67,1926,0.917,['Fats Waller'],0.778,209133,0.101,0,5YZpAH2jWtOOvbe1jv936Q,0.00199,0,0.147,-20.193,1,I'm Gonna Sit Right Down and Write Myself a Letter,27,1926,0.0548,115.347,0
0.153,2004,0.6459999999999999,['George Strait'],0.5489999999999999,161800,0.352,0,4QRUkpv3q9NCb0x7jw0d3d,0.00014,4,0.104,-11.217,1,If I Know Me,50,2004-01-01,0.0271,134.374,16
0.0536,1986,0.00037,['Slayer'],0.352,197533,0.91,1,3PXiaxuWezNPoy2cfjMEsU,0.174,10,0.0968,-5.846,0,Criminally Insane - Remix,33,1986-01-01,0.0934,104.869,4
0.903,1957,0.938,['Harry Belafonte'],0.48,210666,0.31,0,30TJ7BPvbM1pmfSYfrVutQ,0.0,5,0.265,-13.005,1,Judy Drowned,9,1957-08-16,0.0332,148.101,0
0.446,2018,0.000838,['Ice Nine Kills'],0.36,184227,0.925,0,2mMNBgFRyEiRoGvrdoONeq,0.0,6,0.115,-3.775,0,A Grave Mistake,62,2018-10-05,0.0719,175.088,13
0.426,1973,0.187,['Elton John'],0.5660000000000001,164873,0.466,0,6sCesp5DUtzzxpjJpy8slx,0.0,3,0.105,-9.065,1,Harmony - Remastered 2014,32,1973-10-05,0.0264,132.54,1
0.959,2008,0.0328,['The Hates'],0.366,122973,0.95,0,6yV72DprBr6PRYG8WfdTVq,0.000127,6,0.286,-3.738,1,Allegiance to None,0,2008-01-01,0.0565,172.50799999999995,11
0.575,2013,0.418,['Kacey Musgraves'],0.448,199640,0.649,0,4CLPNURPcKztF9RRdcWLGP,0.0,5,0.0976,-5.925,1,Follow Your Arrow,64,2013-01-01,0.0434,195.925,11
0.387,1955,0.989,"[""Anita O'Day""]",0.5429999999999999,162240,0.108,0,7aa07U3kaMNHo2MZwcOT4C,0.00201,2,0.0939,-15.125,0,Just One Of Those Things - 1954 Version,5,1955-01-01,0.0795,78.93,18
0.331,1997,0.00321,"[""Old 97's""]",0.292,188747,0.95,0,2S6yBUXa5KddBV0CqBkcP1,0.00388,0,0.297,-4.654,1,Timebomb,41,1997,0.0803,143.115,1
0.31,2018,0.0661,['Hippo Campus'],0.7390000000000001,194400,0.471,1,5dmPNuHmRRJuHmJTDa7NuJ,9.78e-05,8,0.116,-8.456,1,Bambi,65,2018-09-28,0.0436,90.00200000000002,19
0.338,1938,0.973,['Sheela'],0.395,197488,0.174,0,6ZxKaIoKtccJwMi26kyqrR,0.276,5,0.7440000000000001,-12.632,1,Maya Ka Sara Kaam Hai,0,1938-12-31,0.0703,80.64,3
0.774,1993,0.000109,['Belly'],0.5479999999999999,203280,0.8270000000000001,0,1GB1oyt7Ar8GWa76B4dV1h,0.00505,2,0.309,-7.186,1,Gepetto,29,1993-01-29,0.032,120.238,1
0.7490000000000001,1989,0.00235,['Kingdom Come'],0.359,217867,0.8220000000000001,0,0NTyT1N6f9AOkJAFQ2MSKD,0.000548,9,0.101,-11.509,0,Do You Like It,34,1989-01-01,0.039,162.399,13
0.239,2018,0.00881,['6LACK'],0.792,261703,0.605,1,6lJ5aSxKHCwNBoWkZT3JeJ,4.25e-05,2,0.104,-6.566,1,Cutting Ties,60,2018-02-14,0.0393,139.917,19
0.608,2007,0.00628,['Chromeo'],0.6990000000000001,198093,0.902,0,2kBt8AO9HZn8VvtyPhWX1o,0.0359,5,0.132,-3.1830000000000003,0,Fancy Footwork,43,2007-06-19,0.0314,129.963,13
0.757,1958,0.865,['Chet Baker Quartet'],0.626,172053,0.429,0,4eogWsCrEMpBLXLoYtxFxQ,0.297,10,0.0489,-11.777,1,Batter Up,15,1958-01-01,0.0469,118.996,0
0.132,1946,0.977,"['George Frideric Handel', 'The Liverpool Philharmonic Orchestra', 'Sir Malcolm Sargent']",0.171,141533,0.186,0,6Dakv7riXSAOYWWaZaN2WB,0.389,2,0.635,-15.257,1,"Messiah, HWV 56, Pt. 1: Glory to God in the Highest - Chorus",0,1946,0.0363,83.535,3
0.408,1985,0.01,['Vince DiCola'],0.522,285813,0.93,0,7AWG0PFRDtRLXLjCNSxRzr,0.873,2,0.305,-8.621,1,Escape,31,1985,0.0476,147.465,15
0.531,1955,0.797,"['Dizzy Gillespie', 'Stan Getz']",0.516,514933,0.405,0,115VIIPG11gfVk8J9DuQSv,0.0032,0,0.0997,-14.144,1,Siboney - (Parts I & II),2,1955,0.0627,122.788,3
0.96,1956,0.797,['Bill Haley & His Comets'],0.81,161733,0.71,0,4mgMx9PBcCSRB1erwVuc84,0.0,8,0.311,-7.612999999999999,1,Oriental Rock,16,1956-01-01,0.0768,113.009,0
0.7440000000000001,1986,0.0613,['Warren Zevon'],0.526,193320,0.705,0,7lWIdX2shubJBhLP71H3XF,0.0,6,0.179,-7.26,0,The Envoy,25,1986-10-07,0.0269,111.527,5
0.6859999999999999,1939,0.986,['Coleman Hawkins'],0.71,181640,0.0752,0,0m1EGrVyMRNtzPvt2vsWIr,0.895,10,0.111,-18.934,0,Body and Soul,1,1939,0.0544,94.855,8
0.672,1978,0.00601,['Bob Marley & The Wailers'],0.569,461933,0.861,0,1PpJ3v90IgcADXsB3VIq9F,0.104,7,0.974,-7.444,1,"Exodus - Live At The Pavillon De Paris, 1977",35,1978-01-01,0.0548,146.62,9
0.8490000000000001,1948,0.851,['Lucho Oliva'],0.574,118387,0.457,0,5HYYkeejUxS8cC6kZBamFI,3.65e-06,3,0.149,-13.473,0,Engañada,1,1948-01-01,0.0718,169.484,18
0.6970000000000001,1958,0.758,['Gene Krupa'],0.349,181187,0.498,0,3jVIHy23S7piJT4OT2WcSi,0.00654,7,0.123,-12.938,0,Bird House,13,1958-01-01,0.0678,184.74,18
0.655,1940,0.994,['Ignacio Corsini'],0.508,141627,0.145,0,4v1KsmB8R9H8Shkg4UBMTE,0.157,8,0.109,-17.25,0,Quien Será - Remasterizado,0,1940-06-26,0.0745,85.46700000000001,18
0.877,1935,0.918,['Glenn Miller'],0.7120000000000001,158267,0.0812,0,5xbwEBaHYUveULNLqleA9L,0.863,7,0.142,-23.414,0,Humoresque,9,1935,0.0517,96.763,8
0.0737,1953,0.994,"['Claude Debussy', 'Walter Gieseking']",0.308,201208,0.0668,0,12dcxChZOaCi6N7YfxYMOt,0.923,10,0.141,-22.672,0,"Debussy: 12 Études, CD 143, L. 136: No. 2, Pour les tierces",1,1953,0.0342,103.498,17
0.0701,1942,0.995,"['Franz Schubert', 'Elly Ney']",0.396,262155,0.0269,0,75o1YEySX9ABbGZVFCpFv7,0.872,1,0.191,-20.168,1,"Fantasy in C Major, Op. 15, D. 760 ""Wanderer"": Part II",0,1942-05-01,0.0789,54.122,17
0.654,1959,0.66,['Ray Charles'],0.585,171773,0.454,0,4nB04h0TeFvW4uX9EZ8N11,0.0,7,0.586,-9.366,1,Let the Good Times Roll,11,1959,0.288,103.573,0
0.229,1969,0.8220000000000001,['Quincy Jones'],0.472,348507,0.356,0,7bLOZu7axJuWw5GDLY7nEe,0.631,9,0.112,-15.277,1,Love And Peace,46,1969-01-01,0.0374,97.295,17
0.214,2016,0.42,['Ariana Grande'],0.633,202360,0.412,0,4TZdeM7zelZGz6JPrXSEZ1,3.57e-06,9,0.048,-7.338999999999999,1,Moonlight,67,2016-05-20,0.0284,102.215,16
0.7979999999999999,1939,0.924,['Jack Teagarden And His Orchestra'],0.706,167627,0.522,0,13k1KKnf9OtirclMiWCNmz,0.8690000000000001,1,0.0895,-12.559,1,One O'Clock Jump,0,1939,0.163,109.795,8
0.116,1947,0.988,"['Wolfgang Amadeus Mozart', 'George Szell', 'Cleveland Orchestra']",0.262,450933,0.0691,0,1ewm1XZrzPkyLC98ZMDkcx,0.947,7,0.111,-21.174,1,"Serenade No. 9 in D Major, K. 320 ""Posthorn"": III. Concertante. Andante grazioso",0,1947,0.0438,74.219,17
0.787,1971,0.145,['Marvin Gaye'],0.555,169067,0.883,0,0u0NtmPESmEf48ulojN4Hr,2.48e-05,0,0.648,-4.853,1,Symphony - Demo Version,34,1971-05-21,0.0602,158.749,9
0.528,1988,0.0243,"['Eazy-E', 'MC Ren', 'Dr. Dre']",0.711,300413,0.926,1,646crO6DWxN1VmBBNkKdWi,0.0,7,0.385,-2.375,1,We Want Eazy,49,1988-09-13,0.208,95.108,19
0.8109999999999999,2006,0.17,"['Alex Gargolas', 'R.K.M & Ken-Y']",0.7879999999999999,245107,0.6759999999999999,0,6PycZsUQYofekeOIUrari2,0.0496,1,0.355,-6.114,1,Un Sueño,58,2006,0.0663,95.011,10
0.705,1966,0.6629999999999999,['The Rolling Stones'],0.653,336893,0.618,0,5RFYhFsx88Ged9UNmv5ORj,0.0,7,0.134,-10.852,1,Out Of Time,46,1966-04-15,0.0744,126.73,16
0.17,1983,0.968,"['George Frideric Handel', 'Robert Hale', 'The Monteverdi Choir', 'English Baroque Soloists', 'John Eliot Gardiner']",0.324,229600,0.0186,0,3Xxq4ELsxfEjdMiakl2xoB,0.000821,10,0.101,-25.547,0,"Messiah, HWV 56 / Pt. 1: 11. Air: The people that walked in darkness",28,1983-01-01,0.0412,137.909,14
0.283,2002,0.00327,['Stone Sour'],0.598,264200,0.86,0,7vmDA2paPsWD0Iltw7EMHA,0.0,4,0.239,-4.589,1,Orchids,42,2002-08-19,0.0658,110.745,1
0.525,1975,0.833,['Gordon Lightfoot'],0.575,169573,0.32,0,4j867sDVtKTYPw1t4KQIDp,0.0057,1,0.119,-16.777,1,Steel Rail Blues,39,1975,0.0349,97.385,3
0.278,1973,0.937,['Graham Nash'],0.61,282533,0.0693,0,3IIpy5Xjha68QLNklBwFOw,0.00667,1,0.134,-23.452,0,Another Sleep Song,31,1973,0.0457,130.69799999999998,14
0.733,1979,0.404,['Steve Forbert'],0.5710000000000001,212472,0.721,0,4kPLmTsTwA6wvtcbb0LtbM,0.00961,9,0.299,-5.645,1,Romeo's Tune,58,1979-12-07,0.0307,95.027,16
0.742,1997,0.121,['The Notorious B.I.G.'],0.7040000000000001,366880,0.873,1,19FsxX4RthRMZGfXkImdCb,5.12e-06,11,0.24,-4.057,0,Notorious Thugs - 2014 Remaster,66,1997-03-04,0.144,154.914,19
0.299,1926,0.99,['Beniamino Gigli'],0.222,213493,0.431,0,0yblbywxeP28xmOxSrcUYk,1.12e-05,4,0.142,-7.862,0,Occhi Turchini,0,1926-01-01,0.0389,64.568,3
0.345,2002,0.454,['Queens of the Stone Age'],0.419,244840,0.8140000000000001,0,6kPM1rdDqqPdPMZSzXNwNV,0.00177,0,0.527,-5.738,1,Do It Again,42,2002,0.402,132.638,1
0.482,1959,0.856,['Oscar Peterson'],0.58,217307,0.199,0,7ubHSprm65q04QOz11pNHz,0.929,0,0.103,-21.683000000000003,1,The Way You Look Tonight,11,1959-01-01,0.0343,79.882,8
0.916,1940,0.928,['Saltoy Maria'],0.575,131560,0.488,0,2eWvmjRuBGxLVGylA877MT,0.298,0,0.306,-9.653,1,Tsoupra mou to mantili sou,0,1940-01-01,0.0392,93.259,0
0.18,2019,0.268,"['Juice WRLD', 'Brent Faiyaz']",0.502,95267,0.309,1,5ZOEulH7fvK4ZkMLTOyKL0,0.279,6,0.127,-11.389,1,Demonz (feat. Brent Faiyaz) - Interlude,67,2019-03-08,0.0601,169.52200000000005,4
0.561,2001,0.000729,['Josie and the Pussycats'],0.463,173093,0.904,0,1UED2QzXgQ8sYsSMQPDX9s,3.4e-06,4,0.305,-5.5710000000000015,1,3 Small Words,38,2001-03-27,0.0581,95.934,1
0.166,1980,0.0414,['Atomic Rooster'],0.396,250200,0.937,0,1OgKIHaT5PfFkHutPWVvj4,0.000606,5,0.898,-6.7070000000000025,1,Devils Answer,35,1980,0.107,131.407,9
0.823,1930,0.961,['Giorgos Mpatis'],0.7609999999999999,197013,0.361,0,72MWO3pvljrWaz0yhE4u3v,0.757,6,0.0664,-8.027999999999999,1,Gkamilieriko,0,1930-01-01,0.0561,128.514,8
0.547,1990,0.283,['Alabama'],0.711,220000,0.365,0,2HUjn6I8SbamiBM21ATZl2,0.0,10,0.342,-13.848,1,Jukebox in My Mind,28,1990-07-01,0.0365,115.388,16
0.789,1926,0.995,['George Gershwin'],0.606,163493,0.217,0,1Lbm5IC3QN56LtoyvQMUpH,0.833,0,0.115,-18.05,1,Clap Yo' Hands (Bonus Track),1,1926,0.0454,95.589,8
0.978,1998,0.69,['Ezequiel Peña'],0.71,176427,0.418,0,5OolZQZWSrypzdScM7J2hA,0.000573,3,0.0872,-7.595,1,Que Chulada De Mujer,48,1998-01-01,0.0397,124.955,10
0.87,1942,0.804,['Shanta Apte'],0.626,197187,0.518,0,64BzFOIHemTJIM8E5CWmgy,0.0,4,0.344,-8.18,1,He Natwar Girdhari,0,1942-12-01,0.045,125.516,0
0.97,1956,0.532,"['La Sonora Matancera', 'Celia Cruz']",0.812,171827,0.411,0,4TrKWjMFuxDkSvpK8z9T7a,9.3e-05,8,0.106,-11.228,1,Muñecas Del Cha Cha Chá,16,1956-12-31,0.142,142.539,0
